0.5652
0.6107
0.567
0.6144
0.667
0.6857
0.5735
0.607
0.567
0.6098
0.655
0.6691
0.5606
0.6098
0.5781
0.6043
0.6254
0.6876
0.5652
0.6246
0.5902
0.6283
0.6643
0.6774
