2010-01-21,1.825600,5.0200,5.0000,5.0400,4.9600,205141973,1026393912.0000,0.081742,14.216701,2.594783,5.503486,7.296892,0.5556,0.7,0.0556,5.1176,0.6,0
2010-01-22,1.195200,5.0800,4.9800,5.1400,4.9500,340087691,1713807313.0000,0.135513,14.386622,2.625796,5.569265,7.384106,0.4444,0.8333,0.0093,4.5561,0.45,0
2010-01-25,-0.984300,5.0300,5.0200,5.1400,5.0100,147374119,747377192.0000,0.058724,14.245021,2.599952,5.514449,7.311427,0.4444,0.8333,0.0093,4.636,0.4737,0
2010-01-26,-0.795200,4.9900,5.0300,5.0600,4.9600,159091801,794795243.0000,0.063393,14.131741,2.579276,5.470597,7.253285,0.4444,0.8333,0.0093,4.5628,0.4737,0
2010-01-27,-1.803600,4.9000,5.0100,5.0200,4.8400,150884549,742756332.0000,0.060122,13.876860,2.532756,5.371929,7.122464,0.4444,0.6667,0.0278,4.3331,0.4444,0
2010-01-28,-0.816300,4.8600,4.8800,4.9200,4.8100,120944306,589244527.0000,0.048192,13.763579,2.512081,5.328076,7.064321,0.4444,0.6667,0.1389,4.1227,0.4741,0
2010-01-29,-0.205800,4.8500,4.8400,4.9000,4.8300,98124855,477027663.0000,0.039099,13.735259,2.506912,5.317113,7.049786,0.4444,0.8333,0.0162,4.3959,0.5,1
2010-02-01,-1.030900,4.8000,4.8400,4.8500,4.7600,105520853,506044812.0000,0.042046,13.593659,2.481067,5.262297,6.977108,0.4444,0.6667,0.1667,3.6272,0.4737,1
2010-02-02,0.000000,4.8000,4.8100,4.8800,4.7800,106766513,515763851.0000,0.042543,13.593659,2.481067,5.262297,6.977108,0.3333,0.6667,0.0139,2.9316,0.3333,1
2010-02-03,2.500000,4.9200,4.8100,4.9500,4.7700,195595148,951851943.0000,0.077938,13.933500,2.543094,5.393855,7.151535,0.4444,0.6667,0.0278,3.0504,0.4444,0
2010-02-04,-0.813000,4.8800,4.8800,4.9200,4.8600,76574800,374262512.0000,0.030512,13.820220,2.522418,5.350002,7.093393,0.4444,0.6667,0.0278,2.977,0.4444,0
2010-02-05,-1.229500,4.8200,4.8100,4.8300,4.7900,114036397,548363634.0000,0.045440,13.650299,2.491405,5.284224,7.006179,0.4444,0.6667,0.0278,2.9877,0.4444,1
2010-02-08,-0.414900,4.8000,4.8100,4.8300,4.7800,48388224,232385232.0000,0.019281,13.593659,2.481067,5.262297,6.977108,0.4444,0.5,0.0833,2.9665,0.4444,1
2010-02-09,0.625000,4.8300,4.8000,4.8400,4.7900,48680141,234305846.0000,0.019397,13.678619,2.496574,5.295187,7.020714,0.3333,1.0,0.0,1.9708,0.3333,1
2010-02-10,0.621100,4.8600,4.8500,4.8700,4.8300,51232805,248427149.0000,0.020415,13.763579,2.512081,5.328076,7.064321,0.3333,1.0,0.0,2.2952,0.3333,1
2010-02-11,0.000000,4.8600,4.8600,4.8700,4.8400,38228748,185747459.0000,0.015233,13.763579,2.512081,5.328076,7.064321,0.4444,0.5,0.1111,3.0608,0.463,1
2010-02-12,1.028800,4.9100,4.8700,4.9200,4.8600,67715750,331776967.0000,0.026982,13.905180,2.537925,5.382892,7.137000,0.4444,0.5,0.1111,3.3884,0.463,1
2010-02-22,-0.611000,4.8800,4.9000,4.9200,4.8700,48480781,237251590.0000,0.019318,13.820220,2.522418,5.350002,7.093393,0.4444,0.5,0.0833,3.3419,0.4444,1
2010-02-23,-1.024600,4.8300,4.8900,4.8900,4.7900,66213093,319386895.0000,0.026384,13.678619,2.496574,5.295187,7.020714,0.4444,0.6667,0.0556,2.9666,0.4444,1
2010-02-24,0.000000,4.8300,4.8100,4.8500,4.7900,139728225,672756103.0000,0.055677,13.678619,2.496574,5.295187,7.020714,0.4444,0.6667,0.0556,3.3667,0.4444,1
