2010-01-21,-2.609700,24.6300,25.3300,25.4500,24.2900,22297983,550970096.7100,1.204505,17.190440,5.134157,1.225250,4.058916,0.3333,0.3333,0.2222,3.9453,0.5294,1
2010-01-22,-2.557900,24.0000,24.3900,24.3900,23.7400,16365589,393603503.8700,0.884046,16.750733,5.002833,1.193910,3.955094,0.3333,0.3333,0.2222,3.5898,0.4737,1
2010-01-25,0.166700,24.0400,24.0100,24.7100,24.0000,7797790,189327725.1400,0.421226,16.778651,5.011171,1.195899,3.961686,0.3333,1.0,0.0,4.0038,0.4737,1
2010-01-26,-0.332800,23.9600,24.1200,24.4200,23.8100,11272205,271517995.7300,0.608908,16.722815,4.994495,1.191920,3.948503,0.3333,1.0,0.0,3.7717,0.4737,1
2010-01-27,0.125200,23.9900,23.9600,24.1700,23.5000,14830584,353552501.3800,0.801127,16.743754,5.000748,1.193412,3.953446,0.3333,0.6667,0.0833,3.0709,0.4183,1
2010-01-28,1.750700,24.4100,24.0100,24.4900,23.8000,7837505,190347423.3300,0.423371,17.036892,5.088298,1.214306,4.022661,0.3333,1.0,0.0,3.0529,0.3743,1
2010-01-29,-1.925400,23.9400,24.3300,24.7500,23.8500,11298294,274918881.6700,0.610318,16.708857,4.990326,1.190925,3.945207,0.4444,0.6667,0.0972,3.5597,0.6,1
2010-02-01,1.879700,24.3900,24.0100,24.5000,23.8000,10406672,251071088.6500,0.562154,17.022933,5.084129,1.213311,4.019365,0.3333,1.0,0.0,2.956,0.4286,1
2010-02-02,0.246000,24.4500,24.4000,24.6800,24.4000,6215384,152514462.8600,0.335746,17.064810,5.096636,1.216295,4.029252,0.3333,1.0,0.0,2.2719,0.3556,1
2010-02-03,2.576700,25.0800,24.5100,25.2300,23.9700,12425917,307065344.1400,0.671230,17.504516,5.227960,1.247636,4.133074,0.0,0,0.0,1.9033,0.0,1
2010-02-04,-2.910700,24.3500,24.9500,24.9900,24.2700,12042190,295580993.9100,0.650502,16.995015,5.075791,1.211321,4.012773,0.0,0,0.0,1.5368,0.0,1
2010-02-05,-2.299800,23.7900,23.9400,24.2000,23.5100,8692542,206911562.5900,0.469559,16.604164,4.959058,1.183463,3.920487,0.0,0,0.0,1.6544,0.0,1
2010-02-08,-0.672600,23.6300,23.7800,23.8800,23.5200,4187362,99064899.1900,0.226195,16.492493,4.925706,1.175503,3.894120,0.0,0,0.0,1.6548,0.0,1
2010-02-09,-2.116000,23.1300,23.6300,23.7800,22.8000,10796160,250435725.9800,0.583193,16.143519,4.821480,1.150630,3.811722,0.0,0,0.0,0.5805,0.0,1
2010-02-10,3.026400,23.8300,23.3000,24.0000,23.3000,10568571,251133675.1200,0.570899,16.632082,4.967396,1.185453,3.927079,0.0,0,0.0,2.0631,0.0,1
2010-02-11,1.594600,24.2100,23.8400,24.3400,23.8000,7928947,191363405.2100,0.428310,16.897302,5.046607,1.204356,3.989701,0.1111,0,0.0,2.2618,0.2778,1
2010-02-12,0.289100,24.2800,24.2700,24.4500,24.0800,4649376,112790955.9100,0.251153,16.946159,5.061199,1.207839,4.001237,0.1111,0,0.0,2.2322,0.2778,1
2010-02-22,0.494200,24.4000,24.2500,24.6500,23.9000,8378499,203179356.0800,0.452595,17.029912,5.086213,1.213808,4.021013,0.0,0,0.0,2.0329,0.0,1
