0.5902
0.5783
0.5744
0.6033
0.6448
0.5728
0.5911
0.5913
0.5754
0.6126
0.6448
0.5607
0.5902
0.5922
0.5763
0.5922
0.6411
0.5894
0.5939
0.6052
0.5763
0.5904
0.642
0.5931
