0.6013,0.5967,0.5994,0.5976,0.5939,0.5893,0.5911,0.5902,0.5902,0.5902
0.558,0.5691,0.5839,0.5691,0.5709,0.5719,0.57,0.5737,0.5719,0.5756
0.5893,0.5939,0.5939,0.5698,0.5744,0.5744,0.5754,0.5744,0.5744,0.5735
0.6209,0.6228,0.6246,0.6209,0.6061,0.6135,0.6135,0.6015,0.6043,0.5996
0.6143,0.6624,0.6411,0.6522,0.6559,0.6467,0.6448,0.6439,0.6439,0.6457
0.5506,0.5848,0.5941,0.6135,0.5978,0.5857,0.5867,0.5802,0.5802,0.5774
0.6069,0.5939,0.6022,0.5985,0.593,0.5883,0.5911,0.5911,0.5911,0.5911
0.5783,0.607,0.6043,0.6006,0.6052,0.607,0.6089,0.607,0.5987,0.5941
0.5902,0.5902,0.5994,0.5707,0.5763,0.5754,0.5763,0.5754,0.5754,0.5744
0.6117,0.5987,0.5922,0.6107,0.6154,0.6172,0.6154,0.62,0.6154,0.6135
0.6143,0.6698,0.6402,0.6513,0.655,0.6467,0.6439,0.643,0.6448,0.6448
0.5496,0.5506,0.5663,0.5478,0.5709,0.5672,0.557,0.5589,0.5644,0.5635
0.6087,0.5939,0.5976,0.6022,0.5939,0.5893,0.5893,0.5902,0.5911,0.5902
0.5904,0.6228,0.6117,0.5969,0.5978,0.5978,0.5996,0.5959,0.595,0.5913
0.5883,0.5893,0.6031,0.5717,0.5763,0.5763,0.5772,0.5763,0.5763,0.5763
0.6126,0.5996,0.6107,0.5904,0.5941,0.5978,0.5969,0.5996,0.6015,0.5922
0.6096,0.667,0.6383,0.6494,0.655,0.6448,0.642,0.643,0.6439,0.643
0.5848,0.6237,0.6339,0.6283,0.6376,0.633,0.6181,0.6144,0.6135,0.5876
0.6078,0.5902,0.6004,0.6004,0.5957,0.593,0.593,0.593,0.593,0.5939
0.5876,0.6043,0.6191,0.6209,0.6043,0.6172,0.6135,0.6089,0.607,0.6061
0.5865,0.5967,0.6013,0.5707,0.5744,0.5754,0.5754,0.5744,0.5754,0.5763
0.5644,0.5765,0.5691,0.5857,0.5931,0.5885,0.5867,0.5783,0.5894,0.5876
0.6133,0.6569,0.6365,0.6485,0.6531,0.6457,0.642,0.642,0.643,0.642
0.6117,0.6006,0.6107,0.6237,0.6043,0.6126,0.6163,0.6043,0.5746,0.5978
