0.056896056,0.059220187,0.070583863,0.067616844,0.076066328,0.076591671,0.069152491,0.070776729,0.069461095,0.070776729
0.100456872,0.102533389,0.109441972,0.110051136,0.117693287,0.121893073,0.112829434,0.12257134,0.133832439,0.130298021
0.080199788,0.073183374,0.079684445,0.081545623,0.082331115,0.082291428,0.082222543,0.081253349,0.08242413,0.08273301
0.157102034,0.13754509,0.133888088,0.138830085,0.151667301,0.143735553,0.14284615,0.137604427,0.138815819,0.148960585
0.105935786,0.056729742,0.066451709,0.056832088,0.058577863,0.060291988,0.060291988,0.061001328,0.061001328,0.061001328
0.156100452,0.111306075,0.111277696,0.107101243,0.118604983,0.113462483,0.11511518,0.114560632,0.110806524,0.113300791
0.058287785,0.059220187,0.068114268,0.063778773,0.067653645,0.074755819,0.071769493,0.069461095,0.069461095,0.070776729
0.101548707,0.098893056,0.123210261,0.142372777,0.148777803,0.144445823,0.166697142,0.151236007,0.149633227,0.136171075
0.080199788,0.074141056,0.079684445,0.082673569,0.082291428,0.081786729,0.082027952,0.081253349,0.082027952,0.08273301
0.174899945,0.156134751,0.124266252,0.120210589,0.145685091,0.13996058,0.135951421,0.132943213,0.130424672,0.139428034
0.10703286,0.057400782,0.066794906,0.058732666,0.059284851,0.062076189,0.061368204,0.061358262,0.061358262,0.062745619
0.15703286,0.10446766,0.114680892,0.111402721,0.113086147,0.126913738,0.126912876,0.11694274,0.118301226,0.119090903
0.058287785,0.060613553,0.069513881,0.065689633,0.068257293,0.076255174,0.072674141,0.069461095,0.069461095,0.069461095
0.160022408,0.164430221,0.166666996,0.202611856,0.162492595,0.170933844,0.173028198,0.175743509,0.172133339,0.170150046
0.080199788,0.074564129,0.078863331,0.082277343,0.081786729,0.081988271,0.082027952,0.082027952,0.082890162,0.081805684
0.185025926,0.173515139,0.167771905,0.176742127,0.155865724,0.157342884,0.166567442,0.162417857,0.141439318,0.128901321
0.10703286,0.058368804,0.067916842,0.058732666,0.059284851,0.062076189,0.062076189,0.062226824,0.062226824,0.062226824
0.158250619,0.136986089,0.146755386,0.172754601,0.174637888,0.170421984,0.167493024,0.161760097,0.159014372,0.158057443
0.059927935,0.071739867,0.070931995,0.069531388,0.070172452,0.076255174,0.073771906,0.069461095,0.069006514,0.069461095
0.167456271,0.220922998,0.163171529,0.163064312,0.156638111,0.156050063,0.153265247,0.166773398,0.164972619,0.1481791
0.079897838,0.074407602,0.079609107,0.082331115,0.082056858,0.081423126,0.081821107,0.08159361,0.081153752,0.082198129
0.159294886,0.183795128,0.162388067,0.154907768,0.156067502,0.154696473,0.158777768,0.158799511,0.160367338,0.142780301
0.106690844,0.063784348,0.070711749,0.064484131,0.064875271,0.066275519,0.069172127,0.069372143,0.069372143,0.069668376
0.182419893,0.134944077,0.135195618,0.13387687,0.145956634,0.163674324,0.181305927,0.181933097,0.159112282,0.162926039
