0.5531
0.5959
0.5513
0.6107
0.4837
0.5441
0.5467
0.6024
0.5513
0.6043
0.4772
0.5663
0.5531
0.6117
0.5485
0.62
0.4883
0.5978
0.5578
0.6172
0.5494
0.5996
0.4939
0.6163
